prot,frac_under_70,frac_under_50
BCL10,0.5364806866952789,0.2703862660944206
GABR2,0.2635494155154091,0.21253985122210414
KCNA1,0.30505050505050507,0.2222222222222222
LAMP2,0.16829268292682928,0.11219512195121951
SMAD3,0.2023529411764706,0.17411764705882352
G6PC,0.03081232492997199,0.01680672268907563
CRGD,0.011494252873563218,0.0
CASPA,0.3934740882917466,0.3435700575815739
CTNS,0.09536784741144415,0.05449591280653951
CTNB1,0.2496798975672215,0.21510883482714468
LUR1L,0.6796536796536796,0.30303030303030304
PXMP2,0.1282051282051282,0.005128205128205128
SRP72,0.23397913561847988,0.16840536512667661
EPCAM,0.14331210191082802,0.03503184713375796
BICD2,0.28640776699029125,0.1966019417475728
IF172,0.046883933676386505,0.005145797598627788
INAVA,0.77526395173454,0.5279034690799397
PPA6,0.1308411214953271,0.0794392523364486
FANCI,0.1664156626506024,0.09487951807228916
TMLH,0.1163895486935867,0.11163895486935867
PLOD2,0.06105834464043419,0.0407055630936228
STOX1,0.8038422649140546,0.7209302325581395
PROD,0.16666666666666666,0.08666666666666667
ZEB2,0.7759472817133443,0.671334431630972
CLHC1,0.15870307167235495,0.07508532423208192
PKHD1,0.17476681394207166,0.0979381443298969
SMAD2,0.291220556745182,0.25267665952890794
ATCAY,0.5040431266846361,0.31536388140161725
LINES,0.3487450462351387,0.26420079260237783
GNPAT,0.08529411764705883,0.05588235294117647
SDCG8,0.2791023842917251,0.18934081346423562
IF,0.11031175059952038,0.07913669064748201
FIBG,0.19205298013245034,0.11258278145695365
UBE3A,0.1977142857142857,0.14857142857142858
NDRG1,0.3096446700507614,0.2563451776649746
KLH40,0.06924315619967794,0.05152979066022544
PEX5,0.4694835680751174,0.28012519561815336
IQEC2,0.7043010752688172,0.6290322580645161
ABCD1,0.19865771812080538,0.10335570469798658
DPOE1,0.17060367454068243,0.09930008748906387
C1GLC,0.1320754716981132,0.03773584905660377
VP13C,0.26005861977085,0.12363442579269918
SAP3,0.13471502590673576,0.010362694300518135
2AAA,0.015280135823429542,0.010186757215619695
CAH8,0.09310344827586207,0.08620689655172414
CYTB,0.030612244897959183,0.01020408163265306
CLD19,0.24553571428571427,0.11160714285714286
SGPL1,0.06514084507042253,0.02464788732394366
GHR,0.6614420062695925,0.512539184952978
FA9,0.2299349240780911,0.11279826464208242
SNRPA,0.35106382978723405,0.06028368794326241
CSK2B,0.06511627906976744,0.009302325581395349
DAXX,0.595945945945946,0.5486486486486486
FRIL,0.017142857142857144,0.005714285714285714
IGF1,0.6615384615384615,0.2717948717948718
COA6,0.448,0.008
AHI1,0.5117056856187291,0.4180602006688963
MYO7A,0.20451467268623025,0.10880361173814898
RYR2,0.16810952285081537,0.09301389168512181
BL1S6,0.28488372093023256,0.1744186046511628
FLNA,0.23384964110313564,0.055156781261805815
NGLY1,0.14984709480122324,0.11467889908256881
SCOT1,0.09615384615384616,0.07115384615384615
HDAC3,0.102803738317757,0.06775700934579439
CLN8,0.11188811188811189,0.10139860139860139
WWOX,0.15217391304347827,0.10144927536231885
TAPT1,0.3509700176366843,0.291005291005291
DPOD1,0.10749774164408311,0.06052393857271906
DHYS,0.06775067750677506,0.02168021680216802
PTPRT,0.13879250520471895,0.10201249132546843
NFKB2,0.2877777777777778,0.24
CO5A1,0.764417845484222,0.7241566920565833
FA5,0.47077338129496404,0.41951438848920863
PPIB,0.11574074074074074,0.0
KANL1,0.8135746606334842,0.6497737556561086
TR13C,0.6847826086956522,0.27717391304347827
GBRA1,0.24342105263157895,0.16228070175438597
G6PT1,0.09090909090909091,0.04428904428904429
TR11B,0.10224438902743142,0.05486284289276808
SYGP1,0.5822784810126582,0.5241995532390171
PRCD,0.6666666666666666,0.2222222222222222
PRUN1,0.18984547461368653,0.1479028697571744
NALP7,0.16938775510204082,0.05408163265306123
NAGS,0.2247191011235955,0.1891385767790262
SPYA,0.00510204081632653,0.0
RSPO2,0.20987654320987653,0.0823045267489712
FMN2,0.759581881533101,0.6782810685249709
SGMR1,0.03587443946188341,0.004484304932735426
RAC1,0.06770833333333333,0.005208333333333333
PYGM,0.04631828978622328,0.007125890736342043
DCA17,0.10576923076923077,0.03653846153846154
DYL1,0.033707865168539325,0.011235955056179775
ACL6B,0.07746478873239436,0.0539906103286385
EXOS9,0.2984054669703872,0.214123006833713
ULK2,0.5926640926640927,0.525096525096525
TYDP1,0.25,0.20394736842105263
LAMA2,0.09865470852017937,0.02786675208199872
KAP0,0.12598425196850394,0.05511811023622047
HEM6,0.2665198237885463,0.2488986784140969
NHLC2,0.048209366391184574,0.027548209366391185
CDC73,0.3691148775894539,0.17890772128060264
GDF8,0.2693333333333333,0.136
MAX,0.38125,0.0125
AMNLS,0.24724061810154527,0.16114790286975716
MTP,0.0738255033557047,0.03243847874720358
TCO2,0.09836065573770492,0.04918032786885246
STXB1,0.08585858585858586,0.04377104377104377
CUL3,0.08333333333333333,0.036458333333333336
TBA3E,0.05555555555555555,0.013333333333333334
PSB8,0.22826086956521738,0.13043478260869565
ACTS,0.03183023872679045,0.010610079575596816
LAMA4,0.3494240263302249,0.08721886999451453
RS26,0.1391304347826087,0.017391304347826087
GLCNE,0.04016620498614958,0.03185595567867036
UFSP2,0.06183368869936034,0.04904051172707889
CE85L,0.5540372670807453,0.47701863354037266
TM199,0.18269230769230768,0.019230769230769232
GLPK,0.06797853309481217,0.03041144901610018
MGAT2,0.21700223713646533,0.174496644295302
P85B,0.17307692307692307,0.10164835164835165
IL2RG,0.3875338753387534,0.23577235772357724
DNJB5,0.25862068965517243,0.15517241379310345
PSN2,0.359375,0.28794642857142855
GUC1A,0.38308457711442784,0.16417910447761194
UGDH,0.05465587044534413,0.03643724696356275
TBB1,0.0598669623059867,0.04434589800443459
LARG1,0.16005291005291006,0.10978835978835978
TBX5,0.61003861003861,0.5540540540540541
SYT1,0.25118483412322273,0.1895734597156398
AAAS,0.27289377289377287,0.12637362637362637
FGFR2,0.33617539585870887,0.2545676004872107
CNNM2,0.37942857142857145,0.27314285714285713
DDX59,0.2407108239095315,0.16639741518578352
BRCA1,0.8255501878690285,0.8030059044551798
ACOX1,0.024242424242424242,0.015151515151515152
TIM50,0.22662889518413598,0.16997167138810199
CORA1,0.8032258064516129,0.7553763440860215
UCRI,0.2846715328467153,0.16058394160583941
B4GT7,0.1834862385321101,0.08868501529051988
MFN2,0.18229854689564068,0.08586525759577279
AL3A2,0.026804123711340205,0.0
IL7RA,0.5206971677559913,0.38344226579520696
SIX1,0.4084507042253521,0.31338028169014087
NEK9,0.32277834525025534,0.24821246169560776
S3TC2,0.21040372670807453,0.12422360248447205
GRB1L,0.3234529381175247,0.22724908996359855
S35A1,0.09792284866468842,0.05637982195845697
GTPB3,0.1910569105691057,0.11991869918699187
PADI6,0.13976945244956773,0.03025936599423631
COASY,0.08333333333333333,0.044326241134751775
CLCF1,0.28444444444444444,0.10666666666666667
GHSR,0.21311475409836064,0.1092896174863388
AP1G2,0.12993630573248408,0.09554140127388536
S52A2,0.17752808988764046,0.10786516853932585
QCR2,0.07505518763796909,0.059602649006622516
NAT8,0.03524229074889868,0.01762114537444934
K2C6B,0.4858156028368794,0.4148936170212766
TM216,0.09655172413793103,0.006896551724137931
CHST3,0.2964509394572025,0.14613778705636743
AP5Z1,0.14374225526641884,0.04708798017348203
ECHM,0.10689655172413794,0.0896551724137931
ROS1,0.3025138474648487,0.14486578610992756
S6A17,0.19669876203576342,0.171939477303989
FAD1,0.18568994889267462,0.17717206132879046
PAFA,0.15873015873015872,0.14965986394557823
BFSP1,0.5503759398496241,0.41654135338345866
DMRT1,0.8337801608579088,0.49865951742627346
SOS2,0.29504504504504503,0.246996996996997
S38A8,0.15632183908045977,0.08275862068965517
UD16,0.07706766917293233,0.018796992481203006
FHL2,0.025089605734767026,0.0
NAGAB,0.043795620437956206,0.029197080291970802
ERBB3,0.3405365126676602,0.29806259314456035
GPD1L,0.005698005698005698,0.002849002849002849
THIL,0.07962529274004684,0.0117096018735363
MMP20,0.18633540372670807,0.13457556935817805
CO4A4,0.863905325443787,0.7520710059171598
PURA1,0.06345733041575492,0.0350109409190372
CXB4,0.2669172932330827,0.15413533834586465
MED12,0.47496554892053283,0.3435920992191089
NDUA6,0.125,0.0859375
ALAT2,0.08030592734225621,0.07265774378585087
COBA1,0.7580287929125138,0.7070874861572536
EDC3,0.3228346456692913,0.23228346456692914
EFL1,0.30178571428571427,0.13660714285714284
SO1B1,0.21852387843704776,0.14905933429811866
LYAG,0.10189075630252101,0.0861344537815126
SCNBA,0.3757677275265215,0.20658849804578447
FBX38,0.4444444444444444,0.3897306397306397
ITA3,0.1351094196003806,0.07706945765937202
PHEX,0.03337783711615487,0.018691588785046728
PITX1,0.7452229299363057,0.34076433121019106
ATPA,0.10669077757685352,0.08860759493670886
CRLF2,0.31266846361185985,0.2183288409703504
SUCB1,0.11231101511879049,0.10583153347732181
SCN3A,0.3795,0.256
TMPS4,0.10297482837528604,0.041189931350114416
STAT1,0.12933333333333333,0.06666666666666667
ITIH4,0.21505376344086022,0.15483870967741936
KMT2B,0.6795580110497238,0.5657458563535912
ZNT10,0.42061855670103093,0.32783505154639175
NUBPL,0.16614420062695925,0.12225705329153605
UBP27,0.2579908675799087,0.17123287671232876
B4GN1,0.10131332082551595,0.03377110694183865
APOH,0.07536231884057971,0.0463768115942029
SNP29,0.375968992248062,0.19767441860465115
SALL1,0.7726586102719033,0.709214501510574
G3ST2,0.06532663316582915,0.022613065326633167
SZT2,0.36975524475524474,0.2701048951048951
ACTH,0.031914893617021274,0.007978723404255319
SNIP1,0.5580808080808081,0.3813131313131313
ZN292,0.6085200146896805,0.5203819316929856
STAP1,0.2305084745762712,0.13898305084745763
IDH3A,0.09562841530054644,0.07650273224043716
DHB3,0.02258064516129032,0.0
UBN1,0.7266313932980599,0.6102292768959435
GLNA,0.005361930294906166,0.0
PTHD1,0.10585585585585586,0.06418918918918919
MTOR,0.186347587289133,0.10435464888191448
CUBN,0.09826110957769804,0.01269666022633177
WDFY3,0.2319909245604084,0.15570051049347702
CACB4,0.45384615384615384,0.37884615384615383
CND2,0.6396761133603239,0.358974358974359
GPC3,0.3396551724137931,0.2896551724137931
BCKD,0.21601941747572814,0.12135922330097088
RL15,0.004901960784313725,0.0
CRBB2,0.13658536585365855,0.0975609756097561
MDR3,0.1166407465007776,0.08864696734059098
MPI,0.004728132387706856,0.0
ADIPO,0.3155737704918033,0.13934426229508196
PIBF1,0.2668428005284016,0.14663143989431968
ECEL1,0.1135483870967742,0.09032258064516129
PPIP1,0.18028846153846154,0.15144230769230768
SYRC,0.031818181818181815,0.006060606060606061
RT4I1,0.09848484848484848,0.09595959595959595
RIR2B,0.1908831908831909,0.12535612535612536
TIM8A,0.23711340206185566,0.041237113402061855
FBX7,0.4616858237547893,0.3314176245210728
RARB,0.2945054945054945,0.24175824175824176
CEP78,0.4644412191582003,0.3788098693759071
RASM,0.18269230769230768,0.125
EMX2,0.6428571428571429,0.21428571428571427
SC5A1,0.1460843373493976,0.06927710843373494
HUTU,0.0014792899408284023,0.0
GNAI3,0.02824858757062147,0.005649717514124294
CDHR1,0.23166472642607683,0.14551804423748546
SUOX,0.163302752293578,0.12293577981651377
MTRR,0.15329512893982808,0.10458452722063037
3BP2,0.5704099821746881,0.42602495543672014
PKHG5,0.5268389662027833,0.46322067594433397
COA8,0.27184466019417475,0.18932038834951456
SUCHY,0.10112359550561797,0.06741573033707865
ACTC,0.034482758620689655,0.010610079575596816
STON1,0.4925170068027211,0.3877551020408163
VIME,0.30686695278969955,0.2317596566523605
UFM1,0.07058823529411765,0.023529411764705882
SYK,0.10552763819095477,0.08207705192629816
DJC12,0.5404040404040404,0.3181818181818182
CDK13,0.7652116402116402,0.6990740740740741
GRN,0.209106239460371,0.14839797639123103
CHIP,0.0858085808580858,0.066006600660066
LEG12,0.1130952380952381,0.07142857142857142
MRP6,0.14038589487691283,0.07850964737192283
NMDE2,0.5316711590296496,0.4440700808625337
IBP4,0.32945736434108525,0.13178294573643412
THOC6,0.03225806451612903,0.020527859237536656
MSH5,0.145083932853717,0.05875299760191847
INCA1,0.7711864406779662,0.3305084745762712
EPG5,0.2341993020550601,0.16052733617681272
MARE2,0.40061162079510704,0.2691131498470948
NDE1,0.3761194029850746,0.28059701492537314
MYRF,0.5690703735881842,0.5039096437880104
HBD,0.006802721088435374,0.0
KPCD2,0.4271070615034169,0.28815489749430523
ACY1,0.01715686274509804,0.012254901960784314
ERCC3,0.26342710997442453,0.16624040920716113
NDUS4,0.2857142857142857,0.03428571428571429
BGAL,0.11669128508124077,0.10487444608567208
BLNK,0.6776315789473685,0.3442982456140351
RS19,0.027586206896551724,0.006896551724137931
HEXA,0.06994328922495274,0.03780718336483932
NAA10,0.28085106382978725,0.2297872340425532
ARH,0.4837662337662338,0.31493506493506496
ANKH,0.10975609756097561,0.06707317073170732
S39A4,0.29520865533230295,0.1901081916537867
ISCA1,0.07751937984496124,0.0
MSHR,0.1892744479495268,0.10725552050473186
PIEZ2,0.27834302325581395,0.19949127906976744
CELR2,0.21518987341772153,0.17276770441327402
ITB6,0.14974619289340102,0.04568527918781726
MTNA,0.037940379403794036,0.02981029810298103
PAX9,0.6275659824046921,0.46920821114369504
SATB2,0.47066848567530695,0.39017735334242837
EAA1,0.20848708487084872,0.06642066420664207
VAX1,0.6616766467065869,0.36826347305389223
MKS3,0.12562814070351758,0.035175879396984924
HECAM,0.4423076923076923,0.3173076923076923
KCTD7,0.2664359861591695,0.21107266435986158
AP2S1,0.0,0.0
CEA16,0.0611764705882353,0.042352941176470586
CXA3,0.535632183908046,0.40229885057471265
PCCB,0.061224489795918366,0.04452690166975881
UQCC3,0.3763440860215054,0.08602150537634409
REEP1,0.5920398009950248,0.12437810945273632
FZR1,0.25,0.14516129032258066
MCIN,0.6051948051948052,0.43376623376623374
CD40L,0.2222222222222222,0.08045977011494253
DLX3,0.7456445993031359,0.37282229965156793
PUF60,0.4364937388193202,0.35241502683363146
CL065,0.29518072289156627,0.03614457831325301
TMPS3,0.14317180616740088,0.07488986784140969
NFIX,0.6314741035856574,0.5258964143426295
SYMM,0.09612141652613827,0.08431703204047218
CTC1,0.2456861133935908,0.1018898931799507
STAC3,0.489010989010989,0.29945054945054944
UROM,0.1625,0.0875
SPTN2,0.200418410041841,0.10125523012552301
EAA2,0.2700348432055749,0.16898954703832753
KPCD1,0.45723684210526316,0.27960526315789475
DHSD,0.31446540880503143,0.13836477987421383
ATTY,0.10572687224669604,0.08370044052863436
PPAT,0.1572769953051643,0.07746478873239436
DYH17,0.024652622142536978,0.005378753922008068
PLCZ1,0.05921052631578947,0.027960526315789474
NSMF,0.5377358490566038,0.44528301886792454
CO2A1,0.8049764626765299,0.7020847343644923
TXND3,0.17517006802721088,0.12074829931972789
VINC,0.10846560846560846,0.048500881834215165
APOC2,0.6039603960396039,0.10891089108910891
SNX10,0.24875621890547264,0.03980099502487562
CLCN1,0.4058704453441296,0.3208502024291498
PDE6C,0.07109557109557109,0.019813519813519812
F111A,0.26677577741407527,0.18821603927986907
MAF,0.7265415549597856,0.5335120643431636
TM127,0.31932773109243695,0.13865546218487396
LMBR1,0.21224489795918366,0.0673469387755102
CATF,0.21074380165289255,0.16115702479338842
TALD3,0.8284409654272668,0.7423352902804957
FANCF,0.25935828877005346,0.11497326203208556
ADA2,0.0547945205479452,0.0410958904109589
MYH11,0.2986815415821501,0.04208924949290061
MPU1,0.06072874493927125,0.032388663967611336
COG4,0.12356687898089172,0.06751592356687898
NPHP4,0.34782608695652173,0.22019635343618513
TBA1A,0.05543237250554324,0.031042128603104215
DPM2,0.07142857142857142,0.011904761904761904
CMC2,0.17037037037037037,0.08
COQ8B,0.2867647058823529,0.17279411764705882
LYST,0.31228624046303605,0.22309918442515128
FLRT3,0.3436055469953775,0.3035439137134052
POC1A,0.1597051597051597,0.13267813267813267
NFIA,0.618860510805501,0.481335952848723
KCNN4,0.13348946135831383,0.06088992974238876
PAPS2,0.043973941368078175,0.014657980456026058
TBR1,0.7419354838709677,0.6700879765395894
SC5D,0.07023411371237458,0.06020066889632107
TRAP1,0.13920454545454544,0.08522727272727272
VPS35,0.031407035175879394,0.008793969849246231
K2C8,0.34782608695652173,0.2691511387163561
KCJ10,0.20052770448548812,0.11873350923482849
TPC2A,0.03571428571428571,0.0
CHKB,0.1670886075949367,0.11139240506329114
LFNG,0.22691292875989447,0.14775725593667546
CADH4,0.2554585152838428,0.18449781659388648
CRYGS,0.02247191011235955,0.011235955056179775
CAC1H,0.580110497237569,0.4602634934126647
CRCM1,0.3787375415282392,0.24584717607973422
PLAP,0.14842767295597484,0.10817610062893082
VPP4,0.12380952380952381,0.07261904761904762
TRM1,0.23975720789074356,0.18057663125948406
HSPB1,0.526829268292683,0.28780487804878047
UTP4,0.06268221574344024,0.013119533527696793
AQP5,0.0830188679245283,0.0037735849056603774
TGFB3,0.32524271844660196,0.11165048543689321
LCA5,0.6226685796269728,0.48637015781922527
CLN6,0.1414790996784566,0.12861736334405144
HGNAT,0.23227752639517346,0.17647058823529413
MEIOB,0.24434389140271492,0.10180995475113122
CHD8,0.6113909337466098,0.5269275474622239
ELOV5,0.18729096989966554,0.10702341137123746
PRPK,0.08300395256916997,0.05928853754940711
K2C74,0.44612476370510395,0.3705103969754253
DESP,0.12260536398467432,0.08463949843260188
FETUA,0.3569482288828338,0.23160762942779292
TMC8,0.24380165289256198,0.14738292011019283
CCND2,0.14186851211072665,0.07958477508650519
MP2K2,0.215,0.1625
ISCU,0.24550898203592814,0.04790419161676647
C1QB,0.43873517786561267,0.06324110671936758
RFOX1,0.7909319899244333,0.6095717884130982
FOXF1,0.7572559366754618,0.5567282321899736
SOMA,0.2903225806451613,0.013824884792626729
P2RX7,0.09915966386554621,0.040336134453781515
CLCN5,0.1801470588235294,0.1090686274509804
THAP1,0.45539906103286387,0.18779342723004694
MTHFS,0.024630541871921183,0.009852216748768473
RL21,0.00625,0.0
ARSB,0.10881801125703565,0.054409005628517824
LPPRC,0.15781922525107603,0.08393113342898136
CNNM4,0.27483870967741936,0.1703225806451613
BSCL2,0.38190954773869346,0.28391959798994976
AATM,0.06744186046511629,0.03953488372093023
CFTR,0.2641891891891892,0.17432432432432432
CF300,0.03745318352059925,0.0299625468164794
ARL16,0.15736040609137056,0.116751269035533
MYH3,0.361340206185567,0.040721649484536084
CO4A5,0.8646884272997033,0.687833827893175
SNPC5,0.37755102040816324,0.14285714285714285
B2MG,0.058823529411764705,0.0
FHL1,0.3188854489164087,0.25696594427244585
SYDC,0.0658682634730539,0.03992015968063872
PKR2,0.2552083333333333,0.18489583333333334
HNRH1,0.5055679287305123,0.39643652561247217
CPT1C,0.09464508094645081,0.0684931506849315
ERF,0.8266423357664233,0.6240875912408759
CDIN1,0.021352313167259787,0.010676156583629894
CEP41,0.44235924932975873,0.2761394101876676
FTM,0.38935361216730036,0.29581749049429656
ACHD,0.17794970986460348,0.061895551257253385
DCMC,0.08924949290060852,0.06693711967545639
REC8,0.5813528336380256,0.3272394881170018
RDH5,0.0,0.0
GNA14,0.030985915492957747,0.011267605633802818
TBX6,0.573394495412844,0.4610091743119266
NDUS3,0.21212121212121213,0.19318181818181818
COA5,0.20270270270270271,0.013513513513513514
ASNS,0.0213903743315508,0.0106951871657754
SEN54,0.28517110266159695,0.21863117870722434
NRAM2,0.1637323943661972,0.13380281690140844
NPHN,0.21676067687348913,0.16599516518936341
SPG17,0.4642375168690958,0.3351327035537562
SBDS,0.364,0.056
PUS3,0.2079002079002079,0.12266112266112267
DAG1,0.4782122905027933,0.358659217877095
SQSTM,0.5068181818181818,0.3659090909090909
PMGT1,0.11515151515151516,0.10151515151515152
PIGA,0.128099173553719,0.09917355371900827
SNAPN,0.23529411764705882,0.03676470588235294
COLI,0.7602996254681648,0.3445692883895131
C560,0.17751479289940827,0.0
TTPA,0.046762589928057555,0.03237410071942446
IF2G,0.09110169491525423,0.01694915254237288
CATK,0.0486322188449848,0.00303951367781155
TRPS1,0.7634660421545667,0.6760343481654957
PIGL,0.07142857142857142,0.0
IF140,0.16210670314637482,0.07250341997264022
RPGR,0.6431372549019608,0.6137254901960785
VWF,0.12619978670458584,0.043370067543547816
D19L2,0.18337730870712401,0.12532981530343007
DNJC5,0.4292929292929293,0.1414141414141414
PPOX,0.018867924528301886,0.0
ANK2,0.6044983573414203,0.482436189032095
OXA1L,0.3931034482758621,0.29195402298850576
GCYA1,0.2391304347826087,0.1608695652173913
ODBB,0.13010204081632654,0.12755102040816327
RED1,0.3144399460188934,0.27530364372469635
INTU,0.440552016985138,0.3195329087048832
TFE2,0.8333333333333334,0.7110091743119266
PCD15,0.3928388746803069,0.3053708439897698
APTX,0.24719101123595505,0.21910112359550563
RALA,0.10679611650485436,0.038834951456310676
DNM3A,0.3607456140350877,0.3190789473684211
PCCA,0.0989010989010989,0.07280219780219781
CYTSA,0.4852282900626679,0.4422560429722471
KLH41,0.036303630363036306,0.026402640264026403
ENPP1,0.10378378378378378,0.08324324324324324
RFXK,0.38076923076923075,0.20384615384615384
EI2BB,0.1168091168091168,0.019943019943019943
RNT2,0.21875,0.0859375
XPR1,0.1810344827586207,0.10201149425287356
RSPH9,0.025362318840579712,0.0
PNKP,0.08061420345489444,0.0671785028790787
RUVB1,0.10526315789473684,0.03070175438596491
ATPF2,0.19377162629757785,0.1522491349480969
EXOS2,0.16382252559726962,0.09215017064846416
NDF2,0.725130890052356,0.47643979057591623
CTLA4,0.3094170403587444,0.08071748878923767
LDHD,0.10256410256410256,0.08875739644970414
GAMT,0.025423728813559324,0.01694915254237288
PYC,0.04584040747028863,0.02801358234295416
FAKD1,0.11452184179456906,0.07201889020070838
GLPA,0.7666666666666667,0.37333333333333335
KCNJ2,0.22482435597189696,0.1873536299765808
CE290,0.5945945945945946,0.22670431625655507
COF2,0.030120481927710843,0.006024096385542169
BRCA2,0.7346401404330017,0.6787595084844938
XRCC1,0.47235387045813587,0.38388625592417064
GHRHR,0.3144208037825059,0.12529550827423167
GALT,0.09762532981530343,0.0316622691292876
AT132,0.17796610169491525,0.09745762711864407
GCSP,0.06470588235294118,0.060784313725490195
DNAI1,0.25178826895565093,0.18025751072961374
NPC2,0.13245033112582782,0.013245033112582781
SCN4A,0.32570806100217864,0.1781045751633987
NDUS7,0.25821596244131456,0.2112676056338028
GAB1,0.8170028818443804,0.6325648414985591
LEPR,0.4248927038626609,0.3244635193133047
GBB4,0.0058823529411764705,0.0
GANAB,0.09322033898305085,0.06991525423728813
PROP,0.14498933901918976,0.057569296375266525
PUR9,0.005067567567567568,0.0033783783783783786
PKP1,0.42168674698795183,0.3507362784471218
BLM,0.5356386732533521,0.5137614678899083
GHC1,0.21981424148606812,0.05572755417956656
AT2B4,0.2747784045124899,0.20789685737308622
FBLN3,0.2515212981744422,0.20892494929006086
RFT1,0.07208872458410351,0.02033271719038817
ACATN,0.16939890710382513,0.13114754098360656
FUCT1,0.14560439560439561,0.12637362637362637
ARC1B,0.08602150537634409,0.051075268817204304
PLAK,0.2523489932885906,0.2080536912751678
NDUV2,0.14859437751004015,0.14056224899598393
PRKDC,0.1426841085271318,0.0690406976744186
WNT3,0.11549295774647887,0.07042253521126761
WDR36,0.1650893796004206,0.11987381703470032
ZN469,0.9281528662420382,0.8456050955414013
PCNA,0.022988505747126436,0.01532567049808429
NLRC4,0.095703125,0.044921875
RGMC,0.2300469483568075,0.16901408450704225
STX16,0.31384615384615383,0.10461538461538461
DMTF1,0.6697368421052632,0.6092105263157894
MTMR2,0.14930015552099535,0.12286158631415241
ELOC,0.15178571428571427,0.017857142857142856
CTF1,0.208955223880597,0.06467661691542288
TPP1,0.0852575488454707,0.0497335701598579
LAT1L,0.2789473684210526,0.1736842105263158
SETD5,0.8515950069348127,0.7725381414701803
HDAC4,0.5249077490774908,0.4474169741697417
TBX1,0.49748743718592964,0.4120603015075377
NOTC1,0.7643835616438356,0.2731898238747554
NUP88,0.23076923076923078,0.1282051282051282
G6PI,0.005376344086021506,0.0017921146953405018
KIF1A,0.3816568047337278,0.2272189349112426
PFKAM,0.046153846153846156,0.021794871794871794
EBP,0.034782608695652174,0.008695652173913044
NONO,0.35456475583864117,0.2632696390658174
S20A2,0.3512269938650307,0.30368098159509205
NUP85,0.14176829268292682,0.0899390243902439
ARSL,0.06621392190152801,0.03395585738539898
MYL1,0.19072164948453607,0.015463917525773196
UBP53,0.6821994408201305,0.6542404473438956
U520,0.12125468164794008,0.09550561797752809
SH3K1,0.649624060150376,0.5278195488721804
MSX1,0.735973597359736,0.2739273927392739
CXB6,0.18773946360153257,0.08812260536398467
S4A11,0.30078563411896747,0.20202020202020202
ORC4,0.10321100917431193,0.020642201834862386
TEN4,0.20079451065366558,0.1646803900325027
CAHM1,0.26878612716763006,0.1416184971098266
NLGNX,0.2818627450980392,0.2340686274509804
PRP31,0.2905811623246493,0.10420841683366733
TEAD1,0.3403755868544601,0.21830985915492956
PDZD7,0.6340755082284608,0.5575992255566312
IFM5,0.696969696969697,0.06060606060606061
SC5A7,0.13793103448275862,0.10862068965517241
NDST1,0.09297052154195011,0.06575963718820861
IL21,0.2345679012345679,0.037037037037037035
ANKR1,0.2507836990595611,0.12225705329153605
LMX1B,0.48756218905472637,0.29850746268656714
LAMB3,0.24061433447098976,0.03583617747440273
E41LA,0.5204081632653061,0.41253644314868804
SOX10,0.7682403433476395,0.5815450643776824
GCSAM,0.848314606741573,0.3146067415730337
OPA3,0.1564245810055866,0.05027932960893855
SYDM,0.09922480620155039,0.07441860465116279
MYORG,0.08683473389355742,0.0700280112044818
GLT12,0.08261617900172118,0.05163511187607573
IFT56,0.05956678700361011,0.04332129963898917
CHST6,0.10126582278481013,0.05569620253164557
SYVC,0.08227848101265822,0.038765822784810125
NTCP2,0.16379310344827586,0.06896551724137931
C1S,0.09883720930232558,0.027616279069767442
I2BPL,0.6193467336683417,0.5150753768844221
SPT22,0.6556473829201102,0.5234159779614325
NSD2,0.4461538461538462,0.38974358974358975
CRYAB,0.41714285714285715,0.13142857142857142
LRC33,0.21820809248554912,0.07369942196531792
SPTN1,0.20550161812297735,0.05339805825242718
GYS1,0.18317503392130258,0.1451831750339213
TMM70,0.3769230769230769,0.25
RNZ2,0.18523002421307505,0.14043583535108958
KLF1,0.7513812154696132,0.5580110497237569
GNT2A,0.0845771144278607,0.012437810945273632
BRWD3,0.4339622641509434,0.37402885682574916
PIGM,0.09456264775413711,0.04018912529550828
MMP25,0.26868327402135234,0.16725978647686832
MTG8,0.5645695364238411,0.4867549668874172
EPHA4,0.15517241379310345,0.09939148073022312
CTR3,0.14862681744749595,0.0630048465266559
TBCE,0.10436432637571158,0.028462998102466792
CDON,0.47707847707847706,0.3706293706293706
VMA21,0.49504950495049505,0.04950495049504951
ERLN2,0.1415929203539823,0.09734513274336283
GRHL2,0.4656,0.4272
CSRP3,0.36082474226804123,0.10309278350515463
DYN2,0.24942528735632183,0.16551724137931034
MALD2,0.4874551971326165,0.36200716845878134
CDSN,1.0,0.8998109640831758
SC6A2,0.1280388978930308,0.10048622366288493
UN45B,0.050483351235230935,0.008592910848549946
DEAF1,0.6548672566371682,0.5221238938053098
SEM3A,0.1880674448767834,0.11154345006485085
CC170,0.17482517482517482,0.08951048951048951
NDUB8,0.16129032258064516,0.021505376344086023
SETD2,0.7999219968798752,0.7784711388455539
DCPS,0.11572700296735905,0.10682492581602374
TIDC1,0.39649122807017545,0.1543859649122807
GNAS1,0.6374156219864995,0.6046287367405979
SYAM,0.0751269035532995,0.04060913705583756
COT1,0.3380614657210402,0.2718676122931442
GCP4,0.19790104947526238,0.12893553223388307
C1QT5,0.3497942386831276,0.13991769547325103
COL10,0.33212996389891697,0.06498194945848375
TTLL5,0.5300546448087432,0.4785323965651834
